id,symbol,rebalance_date,s1_roe_trend,s2_revenue_cagr,s3_fcf,s4_pli_tailwind,s7_tam_expansion,s5_promoter_trend,s6_earnings_consist,s8_peg_ratio,s9_dii_accumulation,s10_de_improvement,s11_roce,s12_eps_cagr,s14_macro_cycle,s15_rs_12m,composite_score,forward_6m_return,in_train,in_validate,in_forward_test
4053,BFUTILITIE,2018-06-01,,27.86,100.0,,50.0,50.1,50.0,95.08,,,44.0,0.0,75.0,46.41,53.85,-0.2707,True,False,False
4054,BGRENERGY,2018-06-01,20.68,0.0,13.07,,50.0,,75.0,,,53.46,30.0,0.0,75.0,32.25,34.95,-0.7069,True,False,False
4075,BHARATFIN,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4304,BHARATFORG,2018-06-01,25.95,6.24,99.56,,80.0,50.0,100.0,0.0,,55.77,48.0,0.0,75.0,53.68,49.52,-0.2607,True,False,False
4460,BHARTIARTL,2018-06-01,0.0,0.0,97.59,,,,100.0,,,48.12,30.0,0.0,75.0,52.76,44.83,0.3212,True,False,False
4465,BHEL,2018-06-01,0.0,0.0,100.0,,50.0,,75.0,,,50.06,6.0,0.0,75.0,44.14,40.02,-0.3303,True,False,False
4055,BHUSANSTL,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4385,BIOCON,2018-06-01,12.3,20.18,0.0,,50.0,,100.0,,,53.55,29.0,0.0,75.0,100.0,44.0,-0.1161,True,False,False
4266,BIRLACORPN,2018-06-01,5.21,42.61,100.0,,50.0,,100.0,,,39.46,21.0,0.0,75.0,40.6,47.39,-0.0742,True,False,False
4187,BLISSGVS,2018-06-01,38.12,52.09,45.91,,50.0,,100.0,,,52.0,87.0,0.0,75.0,44.78,54.49,-0.1818,True,False,False
4303,BLUEDART,2018-06-01,47.38,14.4,100.0,,50.0,,100.0,0.0,,55.07,100.0,5.72,75.0,41.35,53.54,-0.4287,True,False,False
4341,BLUESTARCO,2018-06-01,44.17,26.78,18.59,,50.0,,100.0,0.0,,52.1,60.0,53.36,75.0,54.75,48.61,0.1879,True,False,False
4165,BOMDYEING,2018-06-01,0.0,7.46,0.0,,50.0,,50.0,3.14,,1.17,34.0,29.62,75.0,100.0,31.85,-0.6524,True,False,False
4335,BOSCHLTD,2018-06-01,28.39,19.55,100.0,80.0,80.0,,100.0,,,50.1,65.0,0.0,75.0,38.54,57.87,-0.1203,True,False,False
4433,BPCL,2018-06-01,63.04,0.0,100.0,,50.0,,100.0,7.69,,46.26,70.0,34.92,75.0,42.94,53.62,0.3182,True,False,False
4056,BRFL,2018-06-01,0.0,0.0,45.82,,50.0,,20.0,,,86.54,15.0,0.0,75.0,,32.48,,True,False,False
4529,BRIGADE,2018-06-01,11.16,26.21,0.0,,50.0,,100.0,,,52.33,32.0,9.98,75.0,48.44,40.51,0.2582,True,False,False
4313,BRITANNIA,2018-06-01,26.81,16.11,100.0,80.0,80.0,,100.0,0.0,,50.07,100.0,20.05,75.0,81.06,60.76,0.069,True,False,False
4530,BSE,2018-06-01,54.65,9.99,5.4,,50.0,,100.0,98.81,,50.01,45.0,100.0,75.0,39.43,57.12,-0.3458,True,False,False
4314,CANBK,2018-06-01,0.0,,0.0,,50.0,,50.0,,,,0.0,0.0,75.0,36.39,26.42,-0.1153,True,False,False
4333,CANFINHOME,2018-06-01,,,,,50.0,,,,,,,,75.0,33.09,52.7,0.1027,True,False,False
4076,CAPF,2018-06-01,30.42,76.54,,,50.0,,100.0,72.82,,24.61,29.0,57.13,75.0,40.08,55.56,-0.0509,True,False,False
4228,CAPLIPOINT,2018-06-01,75.89,57.85,88.37,,50.0,,100.0,71.21,,50.38,100.0,78.32,75.0,40.25,71.57,-0.2555,True,False,False
4384,CARBORUNIV,2018-06-01,29.31,10.3,92.74,,50.0,,100.0,36.35,,53.72,55.0,26.11,75.0,56.75,53.21,-0.0071,True,False,False
4166,CARERATING,2018-06-01,39.23,16.92,100.0,,50.0,,100.0,15.15,,50.0,100.0,7.6,75.0,45.75,54.51,-0.6001,True,False,False
4353,CASTROLIND,2018-06-01,,,,,50.0,,,,,,,,75.0,41.27,55.42,-0.1429,True,False,False
4483,CCL,2018-06-01,39.28,17.81,28.1,,50.0,,100.0,0.0,,49.83,76.0,24.63,75.0,51.29,46.54,-0.3027,True,False,False
4537,CDSL,2018-06-01,43.66,42.86,81.62,,50.0,,100.0,33.36,,50.0,68.0,49.81,75.0,,59.43,-0.1749,True,False,False
4396,CEATLTD,2018-06-01,12.4,6.53,68.58,,50.0,,100.0,,,49.76,61.0,0.0,75.0,37.55,46.08,-0.2887,True,False,False
4421,CENTRALBK,2018-06-01,0.0,,32.18,,50.0,,25.0,,,,0.0,,75.0,35.69,31.12,-0.7152,True,False,False
4286,CENTURYPLY,2018-06-01,20.49,16.85,100.0,,50.0,,100.0,,,54.41,67.0,4.63,75.0,50.23,53.86,-0.343,True,False,False
4077,CENTURYTEX,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4287,CERA,2018-06-01,33.14,27.35,93.55,,50.0,,100.0,0.0,,50.02,70.0,16.78,75.0,47.29,51.19,-0.1017,True,False,False
4124,CGPOWER,2018-06-01,0.0,22.92,93.52,,50.0,,25.0,,,35.56,0.0,,75.0,35.34,37.48,-0.7779,True,False,False
4308,CHAMBLFERT,2018-06-01,43.13,0.0,0.0,,,,100.0,85.25,,58.42,33.0,28.79,75.0,68.23,49.18,-0.069,True,False,False
4167,CHENNPETRO,2018-06-01,91.52,0.0,100.0,,50.0,,75.0,,,64.52,58.0,15.52,75.0,39.52,56.91,-0.5468,True,False,False
4337,CHOLAFIN,2018-06-01,36.07,,0.0,,50.0,,100.0,55.89,,,50.3,35.88,75.0,76.34,53.28,-0.0215,True,False,False
4374,CHOLAHLDNG,2018-06-01,68.53,,0.0,,50.0,,100.0,47.19,,,89.0,13.4,75.0,74.95,57.56,-0.2758,True,False,False
4267,CIEINDIA,2018-06-01,42.63,25.95,100.0,,80.0,,75.0,80.08,,51.0,34.0,100.0,75.0,48.57,64.75,-0.3883,True,False,False
4487,CIPLA,2018-06-01,17.96,20.27,91.26,80.0,80.0,,100.0,61.63,,53.27,29.0,9.0,75.0,51.05,55.7,-0.1059,True,False,False
4306,COALINDIA,2018-06-01,75.58,9.54,100.0,,50.0,,100.0,,,49.16,100.0,0.0,75.0,58.8,61.81,-0.2623,True,False,False
4535,COCHINSHIP,2018-06-01,,,100.0,80.0,50.0,,,,,,35.1,,75.0,,68.02,-0.1412,True,False,False
4125,COFFEEDAY,2018-06-01,35.0,30.92,0.0,,50.0,,50.0,74.96,,41.56,21.0,100.0,75.0,58.86,48.85,-0.8254,True,False,False
4405,COFORGE,2018-06-01,47.25,16.07,95.19,,50.0,,100.0,26.43,,49.88,71.0,51.9,75.0,100.0,62.07,0.3443,True,False,False
4466,COHANCE,2018-06-01,,,,,50.0,,,,,,,,75.0,,62.5,,True,False,False
4456,COLPAL,2018-06-01,100.0,29.87,100.0,,50.0,,100.0,85.42,,50.29,100.0,64.47,75.0,61.46,74.23,0.1963,True,False,False
4446,CONCOR,2018-06-01,18.04,6.22,55.83,,50.0,,100.0,35.19,,49.89,45.0,0.68,75.0,58.11,44.91,0.0903,True,False,False
4366,COROMANDEL,2018-06-01,47.29,0.0,49.88,,,,100.0,76.99,,51.49,56.0,29.48,75.0,55.35,54.15,0.0721,True,False,False
4046,COX&KINGS,2018-06-01,32.59,71.84,0.0,,50.0,,66.67,,,59.07,32.0,86.82,75.0,,52.67,,True,False,False
4377,CRISIL,2018-06-01,59.37,16.4,100.0,,50.0,,100.0,13.49,,49.95,100.0,11.9,75.0,48.29,56.76,-0.0615,True,False,False
4323,CROMPTON,2018-06-01,,,100.0,,50.0,,,,,,67.5,,75.0,48.29,68.16,0.1501,True,False,False
4365,CUB,2018-06-01,27.91,,25.72,,50.0,,100.0,45.79,,,42.9,20.96,75.0,60.63,49.88,0.3337,True,False,False
4399,CUMMINSIND,2018-06-01,25.22,2.62,100.0,,50.0,,100.0,,,48.77,67.0,0.0,75.0,37.54,50.62,-0.1794,True,False,False
4311,CYIENT,2018-06-01,31.2,25.35,89.43,,50.0,,100.0,56.32,,49.92,67.0,6.94,75.0,76.29,57.04,-0.4287,True,False,False
4330,DABUR,2018-06-01,39.97,0.0,100.0,,50.0,,100.0,0.0,,50.57,94.0,12.31,75.0,68.25,53.65,0.2043,True,False,False
4168,DBCORP,2018-06-01,27.42,9.52,92.05,,50.0,,100.0,,,51.49,95.0,1.07,75.0,34.38,53.59,-0.4117,True,False,False
4230,DBL,2018-06-01,69.84,83.79,0.0,,50.0,,100.0,78.83,,84.41,54.0,100.0,75.0,99.41,72.3,-0.529,True,False,False
4057,DBREALTY,2018-06-01,0.0,0.0,11.23,,50.0,,25.0,,,45.36,1.0,,75.0,58.32,29.55,-0.7508,True,False,False
4189,DCAL,2018-06-01,0.0,14.72,49.35,,50.0,,100.0,,,65.46,12.1,,75.0,50.89,46.39,-0.5849,True,False,False
4204,DCBBANK,2018-06-01,,,,,50.0,,,,,,,,75.0,45.51,56.84,-0.0194,True,False,False
4257,DCMSHRIRAM,2018-06-01,56.11,13.92,73.25,,,,100.0,77.38,,55.2,61.0,70.48,75.0,38.44,62.08,0.2635,True,False,False
4109,DEEPAKFERT,2018-06-01,20.85,32.66,0.0,,,,100.0,0.0,,41.28,25.0,50.56,75.0,64.1,40.95,-0.6817,True,False,False
4247,DELTACORP,2018-06-01,34.53,53.1,94.59,,50.0,,75.0,76.52,,55.8,34.0,100.0,75.0,74.99,65.78,-0.0562,True,False,False
4083,DEN,2018-06-01,0.0,8.76,62.05,,50.0,,0.0,,,54.12,0.0,,75.0,53.8,33.75,-0.572,True,False,False
4080,DENABANK,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4229,DHANI,2018-06-01,0.0,70.07,0.0,,50.0,,100.0,,,100.0,33.0,0.0,75.0,,47.56,,True,False,False
4135,DHFL,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4188,DISHTV,2018-06-01,0.0,39.81,100.0,,50.0,,75.0,,,100.0,62.0,100.0,75.0,44.31,64.61,-0.8209,True,False,False
4371,DIVISLAB,2018-06-01,23.46,15.39,92.97,80.0,80.0,,100.0,,,49.98,87.0,1.5,75.0,88.5,63.07,0.726,True,False,False
4538,DIXON,2018-06-01,55.13,66.52,40.0,80.0,80.0,,100.0,0.0,,60.15,100.0,18.06,75.0,,61.35,0.0017,True,False,False
4452,DLF,2018-06-01,30.99,0.0,45.07,,50.0,,100.0,99.29,,61.09,20.0,100.0,75.0,59.49,58.27,0.0779,True,False,False
4528,DMART,2018-06-01,33.41,65.32,33.44,,50.0,,100.0,23.26,,63.79,69.0,76.15,75.0,98.55,62.54,0.2061,True,False,False
4084,DREDGECORP,2018-06-01,,,,,80.0,,,,,,,,75.0,47.33,67.44,-0.3694,True,False,False
4448,DRREDDY,2018-06-01,0.0,0.0,95.4,80.0,80.0,,100.0,,,47.27,36.0,0.0,75.0,38.76,50.22,0.5035,True,False,False
4295,ECLERX,2018-06-01,42.12,26.32,98.66,,50.0,,100.0,,,49.97,100.0,14.66,75.0,50.9,60.76,-0.6082,True,False,False
4240,EDELWEISS,2018-06-01,26.64,63.39,0.0,,50.0,,100.0,78.69,,58.91,33.0,47.2,75.0,89.06,56.54,-0.6151,True,False,False
4491,EICHERMOT,2018-06-01,57.94,1.29,100.0,,50.0,,100.0,0.0,,50.03,100.0,50.08,75.0,52.04,57.85,-0.2647,True,False,False
4354,EIDPARRY,2018-06-01,41.46,6.57,80.89,,50.0,,100.0,,,62.98,41.0,44.38,75.0,35.82,53.81,-0.2116,True,False,False
4370,EIHOTEL,2018-06-01,17.38,0.0,0.0,,50.0,,100.0,63.76,,48.85,25.0,62.46,75.0,64.89,46.12,-0.0926,True,False,False
4315,EMAMILTD,2018-06-01,0.0,13.66,100.0,,50.0,,100.0,,,55.09,75.0,0.0,75.0,46.77,51.55,-0.3665,True,False,False
4521,ENDURANCE,2018-06-01,31.5,17.79,100.0,,80.0,,100.0,0.0,,53.97,66.0,0.0,75.0,75.56,54.53,-0.123,True,False,False
4324,ENGINERSIN,2018-06-01,33.78,3.13,100.0,,50.0,,100.0,57.35,,50.0,56.0,14.05,75.0,42.06,52.85,-0.17,True,False,False
4248,EPIGRAL,2018-06-01,,,,,50.0,,,,,,,,75.0,,62.5,,True,False,False
4226,EQUITAS,2018-06-01,0.0,59.39,100.0,,50.0,,100.0,,,24.27,31.0,0.0,75.0,,48.85,,True,False,False
4222,ERIS,2018-06-01,79.74,32.34,100.0,,50.0,50.0,100.0,6.79,,41.25,100.0,0.0,75.0,,57.74,-0.4432,True,False,False
4085,EROSMEDIA,2018-06-01,13.72,0.0,88.32,,50.0,,100.0,,,48.02,46.0,0.0,75.0,32.67,45.37,-0.8981,True,False,False
4436,ESCORTS,2018-06-01,39.34,14.29,100.0,,50.0,,100.0,91.0,,54.56,47.0,98.45,75.0,67.62,67.02,-0.2863,True,False,False
4086,EVEREADY,2018-06-01,59.97,8.83,100.0,,50.0,,100.0,,,53.98,64.0,4.19,75.0,38.5,55.45,-0.7766,True,False,False
4450,EXIDEIND,2018-06-01,23.86,21.17,84.35,80.0,80.0,,100.0,,,50.3,75.0,5.98,75.0,56.62,59.3,-0.2252,True,False,False
4432,FEDERALBNK,2018-06-01,6.29,,0.0,,50.0,,100.0,,,,23.3,0.0,75.0,36.03,36.33,0.0774,True,False,False
4434,FINCABLES,2018-06-01,23.98,18.43,100.0,,50.0,,100.0,,,50.57,68.0,0.31,75.0,68.3,55.46,-0.4526,True,False,False
4288,FINPIPE,2018-06-01,17.78,10.06,100.0,,50.0,,100.0,,,51.94,56.3,13.66,75.0,49.85,52.46,-0.0101,True,False,False
4136,FLFL,2018-06-01,19.21,52.35,82.34,,50.0,,100.0,52.37,,49.63,26.55,97.63,75.0,61.49,60.6,-0.0592,True,False,False
4364,FSL,2018-06-01,32.17,10.43,100.0,,50.0,,100.0,71.92,,54.36,39.0,15.87,75.0,100.0,58.98,-0.4178,True,False,False
4419,GAIL,2018-06-01,21.76,0.0,100.0,,50.0,,100.0,87.09,,53.11,36.0,22.4,75.0,56.76,54.74,-0.2353,True,False,False
4058,GATI,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4110,GDL,2018-06-01,0.0,0.0,100.0,,50.0,,100.0,,,48.15,27.0,0.0,75.0,,44.46,,True,False,False
4190,GEPIL,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4317,GESHIP,2018-06-01,0.0,0.0,100.0,,50.0,,75.0,,,49.61,23.0,0.66,75.0,42.43,41.57,-0.03,True,False,False
4151,GET&D,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4183,GHCL,2018-06-01,46.39,14.81,100.0,,,,100.0,,,59.93,68.0,39.35,75.0,58.48,62.44,-0.2689,True,False,False
4539,GICRE,2018-06-01,35.21,82.22,100.0,,50.0,,100.0,97.28,,50.0,17.0,0.0,75.0,,60.67,-0.2069,True,False,False
4205,GILLETTE,2018-06-01,,,,,50.0,,,,,,,,75.0,68.76,64.59,0.0589,True,False,False
4430,GLAXO,2018-06-01,33.72,1.16,100.0,,50.0,,100.0,0.0,,50.01,77.0,0.0,75.0,51.82,48.97,0.3619,True,False,False
4475,GLENMARK,2018-06-01,43.93,22.81,100.0,,50.0,,100.0,,,54.01,55.0,81.8,75.0,40.86,62.34,-0.3744,True,False,False
4169,GMDCLTD,2018-06-01,3.79,25.34,100.0,,,,100.0,27.69,,50.0,31.0,0.0,75.0,43.16,45.6,-0.4623,True,False,False
4201,GMRAIRPORT,2018-06-01,0.0,0.0,88.61,,80.0,,0.0,,,72.01,10.0,,75.0,56.02,42.4,0.3075,True,False,False
4278,GNFC,2018-06-01,79.95,15.87,100.0,,,,75.0,93.98,,67.32,43.0,100.0,75.0,80.48,73.06,-0.5801,True,False,False
4393,GODFRYPHLP,2018-06-01,10.77,0.0,100.0,,50.0,,100.0,25.8,,51.36,36.0,0.0,75.0,29.9,43.53,0.8914,True,False,False
4243,GODREJAGRO,2018-06-01,25.52,32.24,83.11,,50.0,,100.0,,,79.23,56.0,0.0,75.0,,55.68,-0.228,True,False,False
4413,GODREJCP,2018-06-01,53.39,11.95,96.81,,50.0,,100.0,15.22,,52.34,66.0,32.49,75.0,64.59,56.16,-0.0406,True,False,False
4422,GODREJIND,2018-06-01,21.47,0.0,100.0,,,,100.0,14.21,,56.48,19.0,0.0,75.0,48.82,43.5,-0.2697,True,False,False
4464,GODREJPROP,2018-06-01,8.51,0.0,100.0,,50.0,,100.0,,,24.18,13.0,0.0,75.0,74.57,44.53,0.225,True,False,False
4279,GPPL,2018-06-01,21.57,0.0,99.85,,80.0,,100.0,,,50.0,43.9,0.0,75.0,39.81,51.01,-0.1737,True,False,False
4346,GRANULES,2018-06-01,12.24,18.51,0.0,,50.0,,100.0,,,54.37,50.0,8.2,75.0,27.4,39.57,0.6396,True,False,False
4540,GRAPHITE,2018-06-01,93.66,48.1,100.0,,50.0,,100.0,99.58,,51.39,68.0,100.0,75.0,100.0,80.52,-0.5982,True,False,False
4541,GRASIM,2018-06-01,12.4,41.53,20.51,,50.0,,100.0,,,35.73,34.0,3.56,75.0,58.37,43.11,-0.2032,True,False,False
4206,GREAVESCOT,2018-06-01,58.09,3.62,100.0,,50.0,,100.0,43.6,,50.0,74.0,51.42,75.0,44.46,59.11,0.0879,True,False,False
4087,GREENPLY,2018-06-01,11.89,0.0,25.99,,50.0,,100.0,,,42.56,53.0,0.0,75.0,49.15,40.76,-0.3518,True,False,False
4268,GSFC,2018-06-01,9.56,11.33,9.07,,,,100.0,64.85,,51.65,23.0,7.45,75.0,43.82,39.57,-0.3499,True,False,False
4293,GSPL,2018-06-01,93.0,100.0,97.45,,50.0,,100.0,,,11.01,54.0,22.54,75.0,,67.0,,True,False,False
4249,GUJALKALI,2018-06-01,33.35,21.86,100.0,,,,100.0,94.32,,50.49,35.8,84.02,75.0,78.7,67.35,-0.3593,True,False,False
4106,GUJFLUORO,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4289,GUJGASLTD,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4191,GULFOILLUB,2018-06-01,,,,,50.0,,,,,,,,75.0,56.47,60.49,-0.0418,True,False,False
4088,GVKPIL,2018-06-01,0.0,16.54,100.0,,50.0,,0.0,,,0.0,9.96,,75.0,100.0,39.06,-0.6437,True,False,False
4463,GVT&D,2018-06-01,,,0.0,,50.0,,,,,,29.4,,75.0,43.01,39.48,-0.4812,True,False,False
4132,HATHWAY,2018-06-01,0.0,0.0,100.0,,50.0,,0.0,,,36.87,0.0,,75.0,33.97,32.87,-0.2722,True,False,False
4231,HATSUN,2018-06-01,0.0,25.27,9.88,,50.0,,100.0,,,24.09,24.3,,75.0,61.58,41.12,-0.1755,True,False,False
4435,HAVELLS,2018-06-01,41.55,0.0,28.18,80.0,80.0,,100.0,33.61,,50.27,80.0,29.65,75.0,55.97,54.52,0.2624,True,False,False
4468,HBLENGINE,2018-06-01,10.75,11.84,100.0,,50.0,,100.0,,,58.3,25.0,40.11,75.0,42.16,51.32,-0.5745,True,False,False
4090,HCC,2018-06-01,,0.0,100.0,,50.0,,0.0,,,,20.0,,75.0,17.98,37.57,-0.1527,True,False,False
4089,HCL-INSYS,2018-06-01,0.0,0.0,0.0,,50.0,,0.0,,,0.0,0.0,,75.0,41.4,18.49,-0.7925,True,False,False
4509,HCLTECH,2018-06-01,40.92,22.55,91.6,,50.0,,100.0,0.0,,50.23,100.0,9.56,75.0,52.93,53.89,0.258,True,False,False
4241,HDFC,2018-06-01,25.3,36.09,0.0,,50.0,,100.0,,,74.77,31.0,13.05,75.0,,45.02,,True,False,False
4412,HDFCBANK,2018-06-01,33.89,,66.97,,50.0,,100.0,36.53,,,50.9,28.06,75.0,65.65,56.33,0.2096,True,False,False
4059,HDIL,2018-06-01,1.28,0.0,93.6,,50.0,,100.0,,,51.29,14.0,0.0,75.0,14.35,39.95,-0.8618,True,False,False
4542,HEG,2018-06-01,100.0,61.6,100.0,,50.0,,75.0,99.98,,62.59,90.0,100.0,75.0,100.0,83.11,-0.6578,True,False,False
4207,HEIDELBERG,2018-06-01,,,,,50.0,,,,,,,,75.0,57.21,60.74,0.3129,True,False,False
4170,HERITGFOOD,2018-06-01,33.49,9.22,30.83,,50.0,,100.0,,,53.29,100.0,45.36,75.0,65.99,56.32,-0.511,True,False,False
4425,HEROMOTOCO,2018-06-01,58.3,11.26,100.0,,50.0,,100.0,0.0,,50.14,100.0,24.45,75.0,49.72,56.26,-0.3072,True,False,False
4426,HFCL,2018-06-01,0.0,16.24,76.85,80.0,50.0,,100.0,72.98,,55.0,55.0,0.0,75.0,96.51,56.46,-0.2025,True,False,False
4152,HIMATSEIDE,2018-06-01,39.2,9.99,7.48,,50.0,,100.0,23.72,,35.9,42.0,42.5,75.0,52.22,43.46,-0.604,True,False,False
4325,HINDALCO,2018-06-01,27.89,6.74,96.18,,,,75.0,98.33,,64.28,22.0,100.0,75.0,60.73,62.61,-0.1479,True,False,False
4379,HINDCOPPER,2018-06-01,,,,,50.0,,,,,,,,75.0,54.83,59.94,-0.4011,True,False,False
4318,HINDPETRO,2018-06-01,88.21,0.88,99.7,,50.0,,100.0,,,59.4,70.0,100.0,75.0,45.02,68.82,-0.0344,True,False,False
4484,HINDUNILVR,2018-06-01,81.34,7.19,100.0,,50.0,,100.0,0.0,,50.54,100.0,9.15,75.0,73.65,58.81,0.3193,True,False,False
4358,HINDZINC,2018-06-01,,,,,50.0,,,,,,,,75.0,62.6,62.53,-0.2121,True,False,False
4543,HONAUT,2018-06-01,,,,,50.0,,,,,,,,75.0,80.86,68.62,0.4763,True,False,False
4192,HSCL,2018-06-01,49.19,24.12,99.4,,,,50.0,93.65,,60.85,38.0,100.0,75.0,100.0,69.02,-0.5015,True,False,False
4078,HSIL,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4044,HTMEDIA,2018-06-01,27.72,0.5,70.85,,50.0,,100.0,96.34,,51.18,38.0,29.29,75.0,49.34,53.47,-0.777,True,False,False
4533,HUDCO,2018-06-01,19.82,,0.0,,50.0,,100.0,76.92,,,28.7,0.0,75.0,39.88,43.37,-0.2791,True,False,False
4193,HUHTAMAKI,2018-06-01,26.3,62.49,94.0,,50.0,,100.0,38.08,,35.26,52.0,20.61,75.0,65.98,56.34,-0.1824,True,False,False
4245,IBREALEST,2018-06-01,,,,,,,,,,,,,75.0,55.25,65.12,-0.647,True,False,False
4400,ICICIBANK,2018-06-01,8.87,,87.16,,50.0,,100.0,,,,30.6,0.0,75.0,50.1,50.22,0.7782,True,False,False
4544,ICICIGI,2018-06-01,,,,,50.0,,,,,,,,75.0,,62.5,0.9163,True,False,False
4522,ICICIPRULI,2018-06-01,43.47,8.14,100.0,,50.0,,100.0,,,53.87,90.0,0.0,75.0,52.04,57.25,0.2301,True,False,False
4092,ICIL,2018-06-01,14.3,5.37,44.48,,50.0,,100.0,,,54.95,100.0,0.0,75.0,21.61,46.57,-0.3212,True,False,False
4334,IDBI,2018-06-01,0.0,,0.0,,50.0,,25.0,,,,0.0,,75.0,52.43,28.92,-0.4176,True,False,False
4262,IDEA,2018-06-01,0.0,0.0,33.96,,,,50.0,,,41.89,13.0,0.0,75.0,38.87,28.08,-0.7907,True,False,False
4263,IDFC,2018-06-01,7.1,0.0,49.55,,50.0,,80.0,,,100.0,20.0,0.0,75.0,,42.41,,True,False,False
4397,IDFCFIRSTB,2018-06-01,10.34,,21.13,,50.0,,100.0,,,,19.05,0.0,75.0,35.65,38.9,0.1748,True,False,False
4545,IEX,2018-06-01,,,,,50.0,,,,,,,,75.0,,62.5,-0.1044,True,False,False
4244,IFBIND,2018-06-01,32.16,52.56,100.0,,50.0,,100.0,44.02,,50.54,45.3,77.91,75.0,99.55,66.09,-0.5038,True,False,False
4153,IFCI,2018-06-01,6.26,,21.4,,50.0,,75.0,0.0,,,8.0,0.0,75.0,33.86,29.95,-0.593,True,False,False
4420,IGL,2018-06-01,36.69,14.4,92.12,,50.0,,100.0,37.94,,50.0,93.0,25.9,75.0,62.66,57.97,0.5882,True,False,False
4079,IIFL,2018-06-01,43.56,,0.0,,50.0,,100.0,48.48,,,56.9,29.97,75.0,70.65,52.73,-0.5509,True,False,False
4091,IL&FSTRANS,2018-06-01,0.0,20.54,5.08,,50.0,,100.0,67.37,,15.04,29.0,0.0,75.0,25.15,35.2,-0.9559,True,False,False
4504,INDHOTEL,2018-06-01,24.74,0.0,46.39,,50.0,,25.0,,,73.48,16.0,,75.0,55.63,40.69,0.0728,True,False,False
4472,INDIACEM,2018-06-01,6.03,2.73,90.54,,50.0,,75.0,,,50.92,21.0,0.0,75.0,30.23,40.15,-0.3643,True,False,False
4351,INDIANB,2018-06-01,13.48,,12.92,,50.0,,100.0,,,,19.9,11.56,75.0,53.09,41.99,-0.6199,True,False,False
4302,INDIGO,2018-06-01,51.14,47.8,92.91,,50.0,,100.0,58.42,,57.37,99.0,40.62,75.0,53.44,65.97,0.246,True,False,False
4111,INDOCO,2018-06-01,4.18,13.65,50.33,,50.0,,100.0,,,46.51,36.0,0.0,75.0,50.9,42.66,-0.192,True,False,False
4440,INDUSINDBK,2018-06-01,32.36,,0.0,,50.0,,100.0,43.5,,,41.9,37.55,75.0,64.71,49.45,-0.1664,True,False,False
4395,INDUSTOWER,2018-06-01,34.22,0.0,100.0,,,,100.0,,,50.0,55.0,12.92,75.0,40.34,51.94,-0.0056,True,False,False
4164,INFIBEAM,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4298,INFY,2018-06-01,46.47,19.54,100.0,,50.0,,100.0,65.07,,50.0,93.0,16.29,75.0,63.71,61.73,0.2135,True,False,False
4227,INOXLEISUR,2018-06-01,49.1,20.76,100.0,,50.0,,80.0,,,51.5,39.0,100.0,75.0,,62.82,,True,False,False
4112,INOXWIND,2018-06-01,0.0,0.0,62.88,,50.0,,75.0,,,54.84,39.0,1.66,75.0,32.79,39.12,-0.5397,True,False,False
4155,INTELLECT,2018-06-01,34.16,42.61,12.28,,50.0,,25.0,,,46.79,0.0,,75.0,85.78,41.29,-0.2403,True,False,False
4360,IOB,2018-06-01,,,,,50.0,,,,,,63.0,,75.0,30.67,54.67,-0.3478,True,False,False
4445,IOC,2018-06-01,55.94,0.0,95.41,,50.0,,100.0,81.54,,51.48,56.0,98.0,75.0,43.8,64.29,-0.194,True,False,False
4417,IPCALAB,2018-06-01,11.0,2.39,100.0,,50.0,,100.0,26.36,,53.0,24.0,0.0,75.0,66.07,46.17,0.6852,True,False,False
4336,IRB,2018-06-01,35.16,27.89,0.0,,50.0,,100.0,85.83,,66.02,34.0,29.07,75.0,51.26,50.38,-0.6628,True,False,False
4392,ITC,2018-06-01,30.91,7.66,100.0,,50.0,,100.0,0.0,,50.03,100.0,7.12,75.0,44.5,51.38,-0.0745,True,False,False
4154,ITDC,2018-06-01,0.0,0.0,52.62,,50.0,,100.0,0.0,,50.2,19.0,0.0,75.0,38.95,35.07,-0.1517,True,False,False
4137,ITDCEM,2018-06-01,,,,,,,,,,,,,75.0,,75.0,,True,False,False
4531,ITI,2018-06-01,17.44,0.0,10.09,,,,100.0,,,62.98,36.15,0.0,75.0,55.15,39.65,0.0708,True,False,False
4173,J&KBANK,2018-06-01,0.0,,74.22,,50.0,,75.0,,,,0.0,0.0,75.0,33.42,38.46,-0.4154,True,False,False
4171,JAGRAN,2018-06-01,16.32,18.37,98.95,,50.0,,100.0,,,55.8,63.0,1.11,75.0,46.56,52.51,-0.6105,True,False,False
